time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692569161,0.8113476404274284,5.901622004822835,0.8058009678994668,7.686542746618132,0.6806040859331193,15.19911523035039,7.549578139469689,0.3294273990214014,7.686599332096463,4.0543924763126915,0.43838302196559525,0.9397917453584769,94666752,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,72,102,6,260,12,42,50,8,716,86,40,0,0,0.0011452513966480446,0.003126892573900505,0.034140625,0.000489172526240701,0.0030092592592592593,0.023022292993630573,0.0021125827814569534,0.00035035438815926627,0.0033416198877305532,0.0005,0.0042630167597765365,0.004828406633020908,0.047703124999999985,0.004312809138294334,0.004616666666666667,0.07878255208333336,0.004422516556291391,0.0036815147625160484,0.0069326923076923055,0.004221621621621621
1692569162,0.7953119928939542,5.901622004822835,0.8058009678994668,7.686542746618132,0.6738270224539452,15.19911523035039,7.597724552704792,0.3294273990214014,7.686599332096463,4.0543924763126915,0.43838302196559525,0.9397917453584769,94666752,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,90,126,2,348,2,64,68,2,658,100,28,0,0,0.0011452513966480446,0.003126892573900505,0.034140625,0.000489172526240701,0.0030092592592592593,0.02332920792079208,0.0021125827814569534,0.00035035438815926627,0.0033416198877305532,0.0005,0.0042630167597765365,0.004828406633020908,0.047703124999999985,0.004312809138294334,0.004616666666666667,0.08323057953144268,0.004422516556291391,0.0036815147625160484,0.0069326923076923055,0.004221621621621621
1692569163,0.77927634536048,5.901622004822835,0.8058009678994668,7.638703915818196,0.6738270224539452,15.19911523035039,7.597724552704792,0.3294273990214014,7.686599332096463,4.0543924763126915,0.43838302196559525,0.9397917453584769,94666752,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,50,78,4,200,8,38,38,4,530,62,22,0,0,0.0013197316936836225,0.003126892573900505,0.034140625,0.000489172526240701,0.0030092592592592593,0.02332920792079208,0.001986666666666667,0.00035035438815926627,0.0033416198877305532,0.0004975409836065574,0.004297931805477921,0.004828406633020908,0.047703124999999985,0.004312809138294334,0.004616666666666667,0.08323057953144268,0.004397333333333334,0.0036815147625160484,0.0069326923076923055,0.004217333333333333
1692569164,0.9275759938744126,4.687174774187445,0.8058009678994668,7.638703915818196,0.6738270224539452,15.19911523035039,7.597724552704792,0.3294273990214014,7.686599332096463,4.149473181256083,0.43838302196559525,0.9397917453584769,94830592,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,0,4,2,76,4,8,4,2,140,0,4,0,0,0.0011721854304635759,0.003156317689530686,0.03421875,0.0004945501285347043,0.003009708737864078,0.023613892365456822,0.001986666666666667,0.00035667226185480486,0.0033969465648854965,0.0010131578947368421,0.004267991169977925,0.004881371841155234,0.04821875,0.004368486462494451,0.004617475728155339,0.08760073260073259,0.004397333333333334,0.0037690293546077543,0.007483035714285716,0.004237719298245613
1692569165,0.9275759938744126,5.5567250710733225,0.8058009678994668,7.638703915818196,0.6738270224539452,15.19911523035039,7.597724552704792,0.3294273990214014,7.68013754129914,4.149473181256083,0.3628019013588094,0.9397917453584769,94830592,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,132,0,0,82,0,2,68,0,630,0,0,0,0,0.0011721854304635759,0.0031559848348077266,0.033685064935064936,0.0004943958868894602,0.003,0.023613892365456822,0.0019594594594594594,0.0003585711288292068,0.003391245609294785,0.0010087912087912087,0.004267991169977925,0.004880772702653908,0.04816558441558442,0.00436833222296247,0.0046145454545454545,0.08760073260073259,0.004391891891891891,0.0037841333601124722,0.007418384879725078,0.0042369230769230765
1692569166,0.9275759938744126,5.5567250710733225,0.8058009678994668,7.638703915818196,0.6738270224539452,15.19911523035039,7.597724552704792,0.31486143209436307,7.68013754129914,4.149473181256083,0.44114570178091905,0.9397917453584769,94830592,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,128,24,0,244,0,54,96,0,1100,24,50,0,0,0.0011721854304635759,0.0031559848348077266,0.033685064935064936,0.0004943958868894602,0.003,0.023582574772431728,0.0019594594594594594,0.0003585711288292068,0.003391245609294785,0.0010087912087912087,0.004267991169977925,0.004880772702653908,0.04816558441558442,0.00436833222296247,0.0046145454545454545,0.08843312101910833,0.004391891891891891,0.0037841333601124722,0.007418384879725078,0.0042369230769230765
1692569167,0.9275759938744126,5.5567250710733225,0.8058009678994668,7.638703915818196,0.6738270224539452,15.19911523035039,7.597724552704792,0.31486143209436307,7.68013754129914,4.149473181256083,0.44114570178091905,0.9397917453584769,94830592,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,144,126,10,604,18,114,138,16,1196,72,96,0,0,0.0011721854304635759,0.0031559848348077266,0.033685064935064936,0.0004943958868894602,0.003,0.023812101910828026,0.0019594594594594594,0.0003585711288292068,0.003391245609294785,0.0010087912087912087,0.004267991169977925,0.004880772702653908,0.04816558441558442,0.00436833222296247,0.0046145454545454545,0.09331869510664999,0.004391891891891891,0.0037841333601124722,0.007418384879725078,0.0042369230769230765
1692569168,0.9275759938744126,5.5567250710733225,0.8058009678994668,7.638703915818196,0.6738270224539452,15.177526968514915,7.597724552704792,0.31486143209436307,7.68013754129914,4.149473181256083,0.41908679904146834,0.9226671039830399,94830592,41050112,11472896,40906752,42315776,15863808,95416320,35872768,9457664,47980544,3047424,9166848,138,120,12,358,18,54,102,18,872,82,52,0,0,0.0013215077605321511,0.0031559848348077266,0.033685064935064936,0.0004943958868894602,0.003,0.023812101910828026,0.002013333333333333,0.0003585711288292068,0.003391245609294785,0.0011577825159914711,0.0042980044345898,0.004880772702653908,0.04816558441558442,0.00436833222296247,0.0046145454545454545,0.09331869510664999,0.004402666666666667,0.0037841333601124722,0.007418384879725078,0.004286140724946695
1692569169,0.9275759938744126,5.5567250710733225,0.8345445911753142,7.638703915818196,0.683412967180598,15.177526968514915,7.461062443374744,0.31486143209436307,7.68013754129914,4.149473181256083,0.41908679904146834,0.9226671039830399,94830592,41050112,11472896,40906752,42315776,15863808,95617024,35872768,9457664,47980544,3047424,9166848,60,90,6,248,6,44,50,6,538,78,34,0,0,0.0012878625134264232,0.0032858787413660787,0.034183673469387756,0.0011512890094979645,0.003,0.024205384281372127,0.002013333333333333,0.0003723430004840911,0.0034650891031259125,0.0011444201312910286,0.004305692803437165,0.007871153846153849,0.049285714285714294,0.004596426956128448,0.004615384615384615,0.13600000000000032,0.004402666666666667,0.004065160970777615,0.00828157894736842,0.004337417943107221
1692569170,0.9275759938744126,5.5567250710733225,0.8345445911753142,7.638703915818196,0.683412967180598,15.177526968514915,7.461062443374744,0.31486143209436307,7.476434844081638,4.149473181256083,0.41908679904146834,0.9226671039830399,94830592,41050112,11472896,40906752,42315776,15863808,95617024,35872768,9887744,47980544,3047424,9166848,66,100,6,208,6,42,48,6,602,80,28,0,0,0.0012878625134264232,0.0032905950095969286,0.03484589041095891,0.0011533763148965045,0.0029910714285714284,0.024205384281372127,0.0020451612903225804,0.00037481846587158384,0.003514868309260832,0.0011648590021691974,0.004305692803437165,0.008024528301886793,0.08833333333333308,0.0046013120687705,0.004612499999999999,0.13600000000000032,0.004409032258064516,0.004093307355090111,0.008836633663366332,0.0043475054229934924
1692569171,0.9275759938744126,5.5567250710733225,0.8345445911753142,7.638703915818196,0.683412967180598,14.769438703767898,7.461062443374744,0.31486143209436307,7.476434844081638,4.149473181256083,0.41908679904146834,0.9472109237341689,94830592,41050112,11472896,40906752,42315776,16080896,95617024,35872768,9887744,47980544,3047424,9080832,78,116,0,330,0,50,62,0,634,90,18,0,0,0.0012878625134264232,0.0032905950095969286,0.03484589041095891,0.0011533763148965045,0.0029910714285714284,0.023948723690103,0.0020451612903225804,0.00037481846587158384,0.003514868309260832,0.0011648590021691974,0.004305692803437165,0.008024528301886793,0.08833333333333308,0.0046013120687705,0.004612499999999999,0.13834,0.004409032258064516,0.004093307355090111,0.008836633663366332,0.0043475054229934924
1692569172,0.9275759938744126,5.5567250710733225,0.8345445911753142,7.638703915818196,0.683412967180598,14.769438703767898,7.461062443374744,0.31486143209436307,7.476434844081638,4.149473181256083,0.41908679904146834,0.9472109237341689,94830592,41050112,11472896,40906752,42315776,16080896,95617024,35872768,9887744,47980544,3047424,9080832,72,120,0,500,0,66,62,0,624,84,30,0,0,0.0012878625134264232,0.0032905950095969286,0.03484589041095891,0.0011533763148965045,0.0029910714285714284,0.024346689895470383,0.0020451612903225804,0.00037481846587158384,0.003514868309260832,0.0011648590021691974,0.004305692803437165,0.008024528301886793,0.08833333333333308,0.0046013120687705,0.004612499999999999,0.1735211267605636,0.004409032258064516,0.004093307355090111,0.008836633663366332,0.0043475054229934924
1692569173,0.9275759938744126,5.5567250710733225,0.928176697860614,7.638703915818196,0.683412967180598,14.769438703767898,7.461062443374744,0.31486143209436307,7.476434844081638,4.149473181256083,0.41908679904146834,0.9472109237341689,94830592,41050112,11436032,40906752,42315776,16080896,95617024,35872768,9887744,47980544,3047424,9080832,60,82,4,218,4,52,40,4,472,62,16,0,0,0.0014475524475524477,0.0032905950095969286,0.03484589041095891,0.0011533763148965045,0.0029910714285714284,0.024346689895470383,0.00196,0.00037481846587158384,0.003514868309260832,0.0012010810810810808,0.004337708445400753,0.008024528301886793,0.08833333333333308,0.0046013120687705,0.004612499999999999,0.1735211267605636,0.004391999999999999,0.004093307355090111,0.008836633663366332,0.004354378378378378
1692569174,0.9275759938744126,5.5567250710733225,0.928176697860614,7.638703915818196,0.683412967180598,14.769438703767898,7.461062443374744,0.3504207719492919,7.476434844081638,4.149473181256084,0.41908679904146834,0.9472109237341689,94830592,41050112,11436032,40906752,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,50,74,6,200,6,26,42,6,516,52,28,0,0,0.0012877005347593582,0.0032898162327718223,0.034741379310344836,0.0011913373520875189,0.0029907407407407404,0.024397642950676555,0.00196,0.0003740695062326565,0.003543231961836613,0.0012075675675675673,0.004307165775401069,0.007953531598513008,0.08833333333333308,0.0046029917392275055,0.004612962962962963,0.1738947368421056,0.004391999999999999,0.004090819833087877,0.008977832512315268,0.004355675675675675
1692569175,0.9674776441730035,5.5567250710733225,0.928176697860614,7.522585856178885,0.683412967180598,14.769438703767898,7.461062443374744,0.3504207719492919,7.476434844081638,4.149473181256084,0.41908679904146834,0.9472109237341689,94830592,41050112,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,56,88,2,316,4,52,38,2,456,62,14,0,0,0.0012877005347593582,0.0032908182865923935,0.035,0.0011868636007608814,0.0029906976744186044,0.024397642950676555,0.0018936170212765957,0.00037594150552790385,0.0035165487977369164,0.0011719955898566701,0.004307165775401069,0.00798698884758365,0.10499999999999997,0.004602595949423744,0.004613023255813953,0.1738947368421056,0.0043787234042553195,0.00409947846242998,0.008831423895253678,0.00435082690187431
1692569176,0.9674776441730035,5.5567250710733225,0.928176697860614,7.522585856178885,0.683412967180598,14.769438703767898,7.461062443374744,0.3504207719492919,7.338163092163534,3.3777952793042263,0.41908679904146834,0.9472109237341689,94830592,41050112,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,39.643,77.142,0,264.891,0,44,33.663,0,435.179,65.91,23.81,0,0,0.0012884624989285144,0.0032906006609369058,0.03489579930617258,0.0011919227533104505,0.002990956848263867,0.024470846173992256,0.0019393678381156424,0.0003761102773250745,0.00351666871532416,0.001196527428050391,0.004307319840187633,0.007972497537859795,0.09333325866732375,0.0046026625768373925,0.004612674518130004,0.18777636303817372,0.004387873567623129,0.004100506026701917,0.008831899921642062,0.004354208736987601
1692569177,0.9674776441730035,5.5567250710733225,0.928176697860614,7.522585856178885,0.5867802719906148,14.769438703767898,7.461062443374744,0.3504207719492919,7.338163092163534,3.4461478339142912,0.41908679904146834,0.9472109237341689,94830592,41050112,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,68,114.538,2,352.893,2,67.285,56,2,568,90,30,0,0,0.0012884626140984437,0.0032905808705871874,0.034895858855978776,0.0011912259789966261,0.002990957305073227,0.024385197039592015,0.0019385048627132764,0.00037614627192246534,0.0035165080430908107,0.0011964757485240563,0.004307319863474334,0.00797205187252608,0.0933333893369175,0.004602536465998798,0.004612674851655874,0.17521017072559697,0.004387700972542655,0.004100711056117039,0.00883126205370652,0.004354200421827505
1692569178,0.9609358259962333,5.207258334211052,0.928176697860614,7.641413907394449,0.575390055870938,14.769438703767898,7.461062443374744,0.3504207719492919,7.338163092163534,4.10115327660389,0.41908679904146834,0.9472109237341689,94932992,41054208,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,34,70,6,280,6,46,36,6,454,46,34,0,0,0.001436597110754414,0.0032905884608012267,0.034895833333333334,0.0011915178571428571,0.002990950226244344,0.024385085041430443,0.001993288590604027,0.0003761287054574286,0.0035165487977369164,0.0012217391304347829,0.00433697164258962,0.007972222222222224,0.0933333333333334,0.004602589285714287,0.004612669683257918,0.17520979020979063,0.004398657718120805,0.004100597878495663,0.008831423895253678,0.0043591304347826085
1692569179,0.9609358259962333,5.207258334211052,0.928176697860614,7.641413907394449,0.710731377139845,14.769438703767898,7.463099662810357,0.3504207719492919,7.338163092163534,4.10115327660389,0.41908679904146834,0.9472109237341689,94932992,41054208,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,38,58,0,140,0,22,38,0,476,44,24,0,0,0.0012875467664350616,0.0032937896558354164,0.035172413793103444,0.0012099435278485223,0.002990610328638498,0.024544052863436125,0.001993288590604027,0.00037534717629943127,0.003543666169895678,0.0012241566920565834,0.004308818813468733,0.008034420289855074,0.09500000000000003,0.004606245155575243,0.004613145539906103,0.1754195804195809,0.004398657718120805,0.004099251191286588,0.008971358428805235,0.004363220892274212
1692569180,0.9609358259962333,5.207258334211052,0.7856167918898282,7.641413907394449,0.7125649499187074,14.769438703767898,7.463099662810357,0.3504207719492919,7.338163092163534,3.4742407338590278,0.41908679904146834,0.9472109237341689,94932992,41054208,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,60,90,0,248,0,38,56,0,742,78,38,0,0,0.0012875467664350616,0.003294582610372084,0.03547535211267606,0.0012061695517088333,0.0029906542056074765,0.024544052863436125,0.001943661971830986,0.00037724286910902446,0.0035168221656771276,0.0011966850828729284,0.004308818813468733,0.008059782608695654,0.10749999999999997,0.004606258322237018,0.004613084112149533,0.1754195804195809,0.004388732394366198,0.004107489239598282,0.008824632952691687,0.004359558011049725
1692569181,0.9609358259962333,3.806679334586628,0.9492854736083235,7.641413907394449,0.7125649499187074,14.769438703767898,7.463099662810357,0.3504207719492919,7.338163092163534,4.14028082763024,0.41908679904146834,0.9472109237341689,94932992,41054208,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,64,100,0,274,0,52,50,0,518,90,20,0,0,0.0012875467664350616,0.0032937896558354164,0.035445205479452055,0.0012115278238743234,0.002990950226244344,0.024815030246626343,0.001993288590604027,0.00037746329850548875,0.0035168221656771276,0.0012241566920565834,0.004308818813468733,0.008034420289855074,0.09600000000000003,0.0046062396282774655,0.004612669683257918,0.18837412587412639,0.004398657718120805,0.00410842959427208,0.008824632952691687,0.004363220892274212
1692569182,0.9609358259962333,3.884553406792153,0.9492854736083235,7.641413907394449,0.7125649499187074,14.769438703767898,7.463099662810357,0.3504207719492919,7.338163092163534,4.14028082763024,0.41908679904146834,0.9627059041634418,94932992,41054208,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,60,106,2,306,0,60,56,2,502,84,26,0,0,0.0012875467664350616,0.0032937896558354164,0.035445205479452055,0.0012115278238743234,0.002990950226244344,0.02472345624167037,0.001993288590604027,0.00037746329850548875,0.0035168221656771276,0.0012241566920565834,0.004308818813468733,0.008034420289855074,0.09600000000000003,0.0046062396282774655,0.004612669683257918,0.1752622377622381,0.004398657718120805,0.00410842959427208,0.008824632952691687,0.004363220892274212
1692569183,0.9609358259962333,3.962427478997679,0.9492854736083235,7.641413907394449,0.7125649499187074,14.769438703767898,7.463099662810357,0.3504207719492919,7.338163092163534,4.14028082763024,0.41908679904146834,0.849226945710176,94932992,41054208,11436032,41762816,42315776,16080896,95617024,35475456,9887744,47980544,3047424,9080832,66,152,2,416,0,82,70,2,794,116,46,0,0,0.0014392072844134974,0.0032937896558354164,0.035445205479452055,0.0012115278238743234,0.002990950226244344,0.02472345624167037,0.001993197278911565,0.00037746329850548875,0.0035168221656771276,0.0012113289760348584,0.00433926084627745,0.008034420289855074,0.09600000000000003,0.0046062396282774655,0.004612669683257918,0.1752622377622381,0.004398639455782312,0.00410842959427208,0.008824632952691687,0.0043607843137254895
1692569184,0.9609358259962333,4.040301551203205,0.9492854736083235,7.641413907394449,0.7125649499187074,14.930041135380892,7.463099662810357,0.3294118375184053,7.338163092163534,4.14028082763024,0.3965147112301155,0.833181847307452,94932992,41054208,11436032,41762816,42315776,15958016,95617024,35475456,9887744,47980544,3047424,9080832,58,82,2,222,0,38,46,2,568,68,20,0,0,0.0012849491162292446,0.003291842206051321,0.03531468531468531,0.0012281671456997568,0.0029906976744186044,0.02488906320035858,0.001993197278911565,0.0003766654940415989,0.003550965824665676,0.0012125813449023859,0.0043084092126406,0.007953068592057773,0.09800000000000025,0.004607870882157859,0.004613023255813953,0.17536713286713296,0.004398639455782312,0.004104179447852763,0.008969696969696973,0.004360520607375271
1692569185,0.9609358259962333,4.672444332331564,0.9492854736083235,7.641413907394449,0.7125649499187074,14.930041135380892,7.463099662810357,0.3294118375184053,7.338163092163534,4.14028082763024,0.3325122804036844,0.8171367489047279,94932992,41054208,11436032,41762816,42315776,15958016,95617024,35475456,9887744,47980544,3047424,9080832,72,88,0,328,0,50,48,0,414,64,4,0,0,0.0012849491162292446,0.003291634689178818,0.03521897810218978,0.0012234537796497458,0.0029906542056074765,0.02488906320035858,0.0019503546099290778,0.00037865529220350915,0.003525161653078437,0.0011890109890109889,0.0043084092126406,0.007960000000000012,0.10999999999999935,0.004607891819995567,0.004613084112149533,0.17536713286713296,0.004390070921985815,0.004112928759894461,0.008824132492113569,0.0043573626373626375
1692569186,0.9036575103186966,4.672444332331564,0.9492854736083235,7.641413907394449,0.7125649499187074,11.918547771645038,7.361449202060608,0.3294118375184053,7.338163092163534,4.14028082763024,0.3259037018831824,0.8010916505020039,94932992,41054208,11436032,41762816,42315776,15958016,95617024,35475456,9887744,47980544,3047424,9080832,54,76,2,348,4,42,44,2,356,44,22,0,0,0.0012849491162292446,0.003291076216009192,0.034982014388489205,0.00122600996126176,0.0029908675799086753,0.025461099932930907,0.0019863013698630137,0.00037874323908359354,0.003525161653078437,0.0012086956521739128,0.0043084092126406,0.007941818181818177,0.099,0.004607880464858881,0.004612785388127854,0.1877447552447553,0.0043972602739726025,0.004113295668549905,0.008824132492113569,0.004359999999999999
1692569187,0.9036575103186966,4.672444332331564,0.9492854736083235,7.641413907394449,0.7125649499187074,12.161142297777914,7.361449202060608,0.3294118375184053,7.338163092163534,4.14028082763024,0.31929512336268057,0.7850465520992799,94932992,41054208,11436032,41762816,42315776,15958016,95617024,35475456,9887744,47980544,3047424,9080832,56,140,8,498,4,74,68,8,678,106,58,0,0,0.0012849491162292446,0.003291076216009192,0.034982014388489205,0.00122600996126176,0.0029908675799086753,0.02552314521242865,0.0019863013698630137,0.00037874323908359354,0.003525161653078437,0.0012086956521739128,0.0043084092126406,0.007941818181818177,0.099,0.004607880464858881,0.004612785388127854,0.17587628865979393,0.0043972602739726025,0.004113295668549905,0.008824132492113569,0.004359999999999999
1692569188,0.9036575103186966,4.672444332331564,0.9492854736083235,7.641413907394449,0.7125649499187074,12.403736823910787,7.361449202060608,0.3294118375184053,7.338163092163534,4.14028082763024,0.40831105534723394,0.9170169862078557,94932992,41054208,11436032,41762816,42315776,15958016,95617024,35475456,9887744,47980544,3178496,9060352,80,110,4,324,4,52,60,4,622,92,24,0,0,0.0014343163538873994,0.003291076216009192,0.034982014388489205,0.00122600996126176,0.0029908675799086753,0.02552314521242865,0.0019523809523809522,0.00037874323908359354,0.003525161653078437,0.0012190889370932755,0.004338337801608579,0.007941818181818177,0.099,0.004607880464858881,0.004612785388127854,0.17587628865979393,0.00439047619047619,0.004113295668549905,0.008824132492113569,0.0043618221258134495
1692569189,0.9036575103186966,4.672444332331564,0.9492854736083235,7.641413907394449,0.7125649499187074,14.555671567972444,7.361449202060608,0.3294118375184053,7.567354404789637,4.14028082763024,0.40831105534723394,0.9170169862078557,94932992,41054208,11436032,41762816,42315776,15958016,95617024,35475456,9961472,47980544,3178496,9060352,62,130,6,390,6,52,68,6,802,98,58,0,0,0.0012863247863247862,0.003287411381490707,0.034982014388489205,0.0013781253324821783,0.002990566037735849,0.026078400503778337,0.0019523809523809522,0.0003811060320874787,0.0035609099072134087,0.001203947368421053,0.0043119658119658115,0.007888679245283019,0.099,0.004635493137567827,0.004613207547169811,0.17864999999999986,0.00439047619047619,0.004125150602409638,0.008959564541213062,0.004360087719298246
1692569190,0.9036575103186966,4.672444332331564,0.9492854736083235,7.71088366957208,0.7125649499187074,14.555671567972444,7.361449202060608,0.3294118375184053,7.567354404789637,4.14028082763024,0.40831105534723394,0.9170169862078557,94932992,41054208,11436032,40869888,42315776,15958016,95617024,35475456,9961472,47980544,3178496,9060352,74,154,12,478,12,64,80,12,832,110,62,0,0,0.0012863247863247862,0.0032873076923076922,0.035338345864661655,0.0013725846055300517,0.002990430622009569,0.026078400503778337,0.001867647058823529,0.0003828426100206148,0.003535002845759818,0.0011595505617977534,0.0043119658119658115,0.007906488549618314,0.12499999999999989,0.004635614390946942,0.004613397129186602,0.17864999999999986,0.004373529411764706,0.004131978847759532,0.008828173374613004,0.004354157303370787
1692569191,0.9036575103186966,5.189226203682495,0.9127645590001956,7.71088366957208,0.7125649499187074,14.555671567972444,7.361449202060608,0.33977939756224096,7.567354404789637,4.14028082763024,0.40831105534723394,0.9170169862078557,94932992,41050112,11620352,40869888,42315776,15958016,95617024,35586048,9961472,47980544,3178496,9060352,68,102,4,338,4,48,54,4,608,82,30,0,0,0.0012863247863247862,0.003286480275756415,0.0354020979020979,0.0013809220310176324,0.002990909090909091,0.02661396574440052,0.0019523809523809522,0.0003832683517074482,0.003535002845759818,0.001203947368421053,0.0043119658119658115,0.00787072243346007,0.099,0.004635818992989164,0.0046127272727272736,0.19071428571428567,0.00439047619047619,0.0041336230008320205,0.008828173374613004,0.004360087719298246
1692569192,0.9036575103186966,5.189226203682495,0.9127645590001956,7.71088366957208,0.6756729594610572,14.555671567972444,7.361449202060608,0.33977939756224096,7.567354404789637,4.14028082763024,0.40831105534723394,0.9170169862078557,94932992,41050112,11620352,40869888,42315776,15958016,95617024,35586048,9961472,47980544,3178496,9060352,28,130,0,390,0,78,38,0,316,106,16,0,0,0.0012863247863247862,0.003286480275756415,0.0354020979020979,0.0013809220310176324,0.002990909090909091,0.026408118313404658,0.0019523809523809522,0.0003832683517074482,0.003535002845759818,0.001203947368421053,0.0043119658119658115,0.00787072243346007,0.099,0.004635818992989164,0.0046127272727272736,0.17841137123745818,0.00439047619047619,0.0041336230008320205,0.008828173374613004,0.004360087719298246
1692569193,0.9127519226763346,5.189226203682495,0.9127645590001956,6.517264506724886,0.6756729594610572,14.555671567972444,7.361449202060608,0.33977939756224096,7.562048656049443,4.14028082763024,0.40831105534723394,0.9170169862078557,94937088,41050112,11620352,40869888,42315776,15958016,95617024,35586048,9961472,47980544,3178496,9060352,50,96,2,396,4,58,48,2,468,60,32,0,0,0.0014472980203317281,0.003286480275756415,0.0354020979020979,0.0013809220310176324,0.002990909090909091,0.026408118313404658,0.0018368794326241136,0.0003832683517074482,0.003535002845759818,0.0012253829321663017,0.004344248261102193,0.00787072243346007,0.099,0.004635818992989164,0.0046127272727272736,0.17841137123745818,0.004367375886524822,0.0041336230008320205,0.008828173374613004,0.004364113785557986
1692569194,0.9127519226763346,5.189226203682495,0.9127645590001956,7.636400162806914,0.6756729594610572,14.555671567972444,7.178091358675171,0.33977939756224096,7.562048656049443,4.271692350785383,0.40831105534723394,0.9170169862078557,94937088,41050112,11620352,40869888,42315776,15958016,95617024,35586048,9961472,47980544,3178496,9060352,36,32,2,124,2,6,24,2,338,28,10,0,0,0.0013055555555555555,0.0033197651663405088,0.03582214765100672,0.0014008037225042302,0.002990430622009569,0.02683683206106869,0.0018368794326241136,0.00038501297873309355,0.0035731596485913363,0.0012418300653594767,0.004322649572649572,0.00910805860805861,0.09700000000000002,0.004653764805414551,0.004613397129186602,0.19074013157894723,0.004367375886524822,0.004147864834756776,0.009091836734693876,0.004366884531590413
1692569195,0.9127519226763346,5.189226203682495,0.9127645590001956,7.636400162806914,0.5772220622587133,14.555671567972444,7.178091358675171,0.33977939756224096,7.562048656049443,4.271692350785383,0.40831105534723394,0.9211910560631802,94937088,41050112,11620352,40869888,42315776,15958016,95617024,35586048,9961472,47980544,3178496,9060352,130,126,12,368,12,56,116,12,886,78,72,0,0,0.0013055555555555555,0.003320439819359906,0.03611111111111111,0.0013953735144312397,0.0029905213270142177,0.02683683206106869,0.0017575757575757573,0.00038657270367503074,0.0035644457375618274,0.0012066666666666664,0.004322649572649572,0.00913786764705883,0.11499999999999935,0.004653947368421053,0.004613270142180095,0.19074013157894723,0.004351515151515151,0.004153542946191217,0.009090417310664609,0.004362222222222222
1692569196,0.9127519226763346,5.189226203682495,0.9127645590001956,7.636400162806914,0.6710020550271464,14.555671567972444,7.178091358675171,0.33977939756224096,7.562048656049443,4.271692350785383,0.40831105534723394,0.9211910560631802,94937088,41050112,11620352,40869888,42315776,15958016,95617024,35586048,9961472,47980544,3178496,9060352,98,126,4,342,2,66,66,4,730,102,26,0,0,0.0013055555555555555,0.003320031298904538,0.036029411764705886,0.0014014799154334042,0.0029909909909909905,0.027228552278820373,0.0018309859154929577,0.0003868459401612096,0.0035644457375618274,0.0012494577006507592,0.004322649572649572,0.009105839416058388,0.09500000000000003,0.004653742071881606,0.004612612612612613,0.2041118421052632,0.004366197183098592,0.004154523003750114,0.009090417310664609,0.004367895878524946
